Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Routing_Repairs,Partial_Promotions,Emergency_Promotions
149,100,0,7,100,100,0,0,0,0,0,100,100,0.0229998502,46.1081009718,14.2857142857,8.0000670326,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
150,100,0,7,100,100,0,0,0,0,0,100,100,0.0229998502,46.0851011216,14.2857142857,8.0000670326,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
151,100,0,2,100,100,0,0,1,102,394,100,100,0.0292295979,46.0558715237,50.0000000000,8.0001067686,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
152,100,0,2,100,100,0,0,0,0,0,100,100,0.0238075100,46.0320640137,50.0000000000,8.0001067686,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
153,100,0,2,100,100,0,0,0,0,0,100,100,0.0238075100,46.0082565038,50.0000000000,8.0001067686,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
154,100,0,2,100,100,0,0,0,0,0,100,100,0.0238075100,45.9844489938,50.0000000000,8.0001067686,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
155,100,0,2,100,100,0,0,0,0,0,100,100,0.0238075100,45.9606414839,50.0000000000,8.0001067686,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
156,100,0,3,100,100,0,0,1,103,491,100,100,0.0300294658,45.9306120181,33.3333333333,8.0000916948,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
157,100,0,3,100,100,0,0,0,0,0,100,100,0.0235622286,45.9070497894,33.3333333333,8.0000916948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
158,100,0,3,100,100,0,0,0,0,0,100,100,0.0235622286,45.8834875608,33.3333333333,8.0000916948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
159,100,0,3,100,100,0,0,0,0,0,100,100,0.0235622286,45.8599253321,33.3333333333,8.0000916948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
160,100,0,3,100,100,0,0,0,0,0,100,100,0.0235622286,45.8363631035,33.3333333333,8.0000916948,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
161,100,0,3,100,100,0,0,1,103,491,100,100,0.0321922529,45.8041708506,33.3333333333,8.0001333164,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
162,100,0,3,100,100,0,0,0,0,0,100,100,0.0254935314,45.7786773192,33.3333333333,8.0001333164,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
163,100,0,3,100,100,0,0,0,0,0,100,100,0.0254935314,45.7531837878,33.3333333333,8.0001333164,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
164,100,0,3,100,100,0,0,0,0,0,100,100,0.0254935314,45.7276902563,33.3333333333,8.0001333164,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
165,100,0,3,100,100,0,0,0,0,0,100,100,0.0254935314,45.7021967249,33.3333333333,8.0001333164,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
166,100,0,4,100,100,0,0,1,104,588,100,100,0.0314806466,45.6707160783,25.0000000000,8.0000945534,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
167,100,0,4,100,100,0,0,0,0,0,100,100,0.0239248847,45.6467911936,25.0000000000,8.0000945534,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
168,100,0,4,100,100,0,0,0,0,0,100,100,0.0239248847,45.6228663088,25.0000000000,8.0000945534,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
169,100,0,4,100,100,0,0,0,0,0,100,100,0.0239248847,45.5989414241,25.0000000000,8.0000945534,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
170,100,0,4,100,100,0,0,0,0,0,100,100,0.0239248847,45.5750165394,25.0000000000,8.0000945534,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
171,100,0,6,100,100,0,0,1,106,782,100,100,0.0325723919,45.5424441474,16.6666666667,8.0000669529,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
172,100,0,6,100,100,0,0,0,0,0,100,100,0.0229722956,45.5194718518,16.6666666667,8.0000669529,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
173,100,0,6,100,100,0,0,0,0,0,100,100,0.0229722956,45.4964995562,16.6666666667,8.0000669529,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
174,100,0,6,100,100,0,0,0,0,0,100,100,0.0229722956,45.4735272606,16.6666666667,8.0000669529,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
175,100,0,6,100,100,0,0,0,0,0,100,100,0.0229722956,45.4505549650,16.6666666667,8.0000669529,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
176,100,0,2,100,100,0,0,1,102,394,100,100,0.0354902024,45.4150647626,50.0000000000,8.0001824659,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
177,100,0,2,100,100,0,0,0,0,0,100,100,0.0294478221,45.3856169404,50.0000000000,8.0001824659,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
178,100,0,2,100,100,0,0,0,0,0,100,100,0.0294478221,45.3561691183,50.0000000000,8.0001824659,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
179,100,0,2,100,100,0,0,0,0,0,100,100,0.0294478221,45.3267212962,50.0000000000,8.0001824659,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
180,100,0,2,100,100,0,0,0,0,0,100,100,0.0294478221,45.2972734740,50.0000000000,8.0001824659,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
181,100,0,2,100,100,0,0,1,102,394,100,100,0.0323928663,45.2648806077,50.0000000000,8.0001522479,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
182,100,0,2,100,100,0,0,0,0,0,100,100,0.0266860746,45.2381945331,50.0000000000,8.0001522479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
183,100,0,2,100,100,0,0,0,0,0,100,100,0.0266860746,45.2115084585,50.0000000000,8.0001522479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
184,100,0,2,100,100,0,0,0,0,0,100,100,0.0266860746,45.1848223839,50.0000000000,8.0001522479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
185,100,0,2,100,100,0,0,0,0,0,100,100,0.0266860746,45.1581363093,50.0000000000,8.0001522479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
186,100,0,3,100,100,0,0,1,103,491,100,100,0.0313384191,45.1267978902,33.3333333333,8.0001090002,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
187,100,0,3,100,100,0,0,0,0,0,100,100,0.0248011240,45.1019967662,33.3333333333,8.0001090002,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
188,100,0,3,100,100,0,0,0,0,0,100,100,0.0248011240,45.0771956422,33.3333333333,8.0001090002,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
189,100,0,3,100,100,0,0,0,0,0,100,100,0.0248011240,45.0523945181,33.3333333333,8.0001090002,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
190,100,0,3,100,100,0,0,0,0,0,100,100,0.0248011240,45.0275933941,33.3333333333,8.0001090002,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
191,100,0,2,100,100,0,0,1,102,394,100,100,0.0327698511,44.9948235430,50.0000000000,8.0001576479,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
192,100,0,2,100,100,0,0,0,0,0,100,100,0.0270257299,44.9677978131,50.0000000000,8.0001576479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
193,100,0,2,100,100,0,0,0,0,0,100,100,0.0270257299,44.9407720831,50.0000000000,8.0001576479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
194,100,0,2,100,100,0,0,0,0,0,100,100,0.0270257299,44.9137463532,50.0000000000,8.0001576479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
195,100,0,2,100,100,0,0,0,0,0,100,100,0.0270257299,44.8867206233,50.0000000000,8.0001576479,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
196,100,0,1,100,100,0,0,1,101,297,100,100,0.0326687451,44.8540518781,100.0000000000,8.0001734305,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
197,100,0,1,100,100,0,0,0,0,0,100,100,0.0278626135,44.8261892646,100.0000000000,8.0001734305,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
198,100,0,1,100,100,0,0,0,0,0,100,100,0.0278626135,44.7983266511,100.0000000000,8.0001734305,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
199,100,0,1,100,100,0,0,0,0,0,100,100,0.0278626135,44.7704640377,100.0000000000,8.0001734305,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
200,100,0,1,100,100,0,0,0,0,0,100,100,0.0278626135,44.7426014242,100.0000000000,8.0001734305,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
201,100,0,8,100,100,0,0,1,106,976,100,100,0.0360652707,44.7065361535,12.5000000000,8.0000748270,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
202,100,0,8,100,100,0,0,0,0,0,100,100,0.0242503745,44.6822857790,12.5000000000,8.0000748270,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
203,100,0,8,100,100,0,0,0,0,0,100,100,0.0242503745,44.6580354045,12.5000000000,8.0000748270,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
204,100,0,8,100,100,0,0,0,0,0,100,100,0.0242503745,44.6337850301,12.5000000000,8.0000748270,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
205,100,0,8,100,100,0,0,0,0,0,100,100,0.0242503745,44.6095346556,12.5000000000,8.0000748270,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
206,100,0,9,100,100,0,0,1,109,1073,100,100,0.0362150403,44.5733196153,11.1111111111,8.0000618764,1.0000000000,0.8872000000,225.4283137962,0,0,0,0,0
207,100,0,9,100,100,0,0,0,0,0,100,100,0.0233613797,44.5499582356,11.1111111111,8.0000618764,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
208,100,0,9,100,100,0,0,0,0,0,100,100,0.0233613797,44.5265968558,11.1111111111,8.0000618764,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
209,100,0,9,100,100,0,0,0,0,0,100,100,0.0233613797,44.5032354761,11.1111111111,8.0000618764,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
210,100,0,9,100,100,0,0,0,0,0,100,100,0.0233613797,44.4798740964,11.1111111111,8.0000618764,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
211,100,0,6,100,100,0,0,1,106,782,100,100,0.0332213961,44.4466527003,16.6666666667,8.0000748463,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
212,100,0,6,100,100,0,0,0,0,0,100,100,0.0235842926,44.4230684077,16.6666666667,8.0000748463,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
213,100,0,6,100,100,0,0,0,0,0,100,100,0.0235842926,44.3994841151,16.6666666667,8.0000748463,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
214,100,0,6,100,100,0,0,0,0,0,100,100,0.0235842926,44.3758998226,16.6666666667,8.0000748463,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
215,100,0,6,100,100,0,0,0,0,0,100,100,0.0235842926,44.3523155300,16.6666666667,8.0000748463,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
216,100,0,8,100,100,0,0,1,108,976,100,100,0.0347699972,44.3175455329,12.5000000000,8.0000525852,1.0000000000,0.8864000000,225.6317689531,0,0,0,0,0
217,100,0,8,100,100,0,0,0,0,0,100,100,0.0230291211,44.2945164118,12.5000000000,8.0000525852,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
218,100,0,8,100,100,0,0,0,0,0,100,100,0.0230291211,44.2714872907,12.5000000000,8.0000525852,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
219,100,0,8,100,100,0,0,0,0,0,100,100,0.0230291211,44.2484581696,12.5000000000,8.0000525852,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
220,100,0,8,100,100,0,0,0,0,0,100,100,0.0230291211,44.2254290485,12.5000000000,8.0000525852,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
221,100,0,7,100,100,0,0,1,107,879,100,100,0.0337076032,44.1917214453,14.2857142857,8.0000596879,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
222,100,0,7,100,100,0,0,0,0,0,100,100,0.0230394120,44.1686820333,14.2857142857,8.0000596879,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
223,100,0,7,100,100,0,0,0,0,0,100,100,0.0230394120,44.1456426212,14.2857142857,8.0000596879,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
224,100,0,7,100,100,0,0,0,0,0,100,100,0.0230394120,44.1226032092,14.2857142857,8.0000596879,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
225,100,0,7,100,100,0,0,0,0,0,100,100,0.0230394120,44.0995637972,14.2857142857,8.0000596879,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
226,100,0,4,100,100,0,0,1,104,588,100,100,0.0306889439,44.0688748533,25.0000000000,8.0000817554,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
227,100,0,4,100,100,0,0,0,0,0,100,100,0.0231928505,44.0456820028,25.0000000000,8.0000817554,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
228,100,0,4,100,100,0,0,0,0,0,100,100,0.0231928505,44.0224891523,25.0000000000,8.0000817554,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
229,100,0,4,100,100,0,0,0,0,0,100,100,0.0231928505,43.9992963017,25.0000000000,8.0000817554,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
230,100,0,4,100,100,0,0,0,0,0,100,100,0.0231928505,43.9761034512,25.0000000000,8.0000817554,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
231,100,0,7,100,100,0,0,1,107,879,100,100,0.0340081705,43.9420952807,14.2857142857,8.0000628649,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
232,100,0,7,100,100,0,0,0,0,0,100,100,0.0233230340,43.9187722467,14.2857142857,8.0000628649,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
233,100,0,7,100,100,0,0,0,0,0,100,100,0.0233230340,43.8954492127,14.2857142857,8.0000628649,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
234,100,0,7,100,100,0,0,0,0,0,100,100,0.0233230340,43.8721261787,14.2857142857,8.0000628649,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
235,100,0,7,100,100,0,0,0,0,0,100,100,0.0233230340,43.8488031446,14.2857142857,8.0000628649,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
236,100,0,8,100,100,0,0,1,107,976,100,100,0.0362061963,43.8125969483,12.5000000000,8.0000834911,1.0000000000,0.8856000000,225.8355916893,0,0,0,0,0
237,100,0,8,100,100,0,0,0,0,0,100,100,0.0243383388,43.7882586095,12.5000000000,8.0000834911,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
238,100,0,8,100,100,0,0,0,0,0,100,100,0.0243383388,43.7639202708,12.5000000000,8.0000834911,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
239,100,0,8,100,100,0,0,0,0,0,100,100,0.0243383388,43.7395819320,12.5000000000,8.0000834911,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
240,100,0,8,100,100,0,0,0,0,0,100,100,0.0243383388,43.7152435932,12.5000000000,8.0000834911,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
241,100,0,3,100,100,0,0,1,103,491,100,100,0.0319494178,43.6832941755,33.3333333333,8.0001272458,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
242,100,0,3,100,100,0,0,0,0,0,100,100,0.0252929990,43.6580011765,33.3333333333,8.0001272458,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
243,100,0,3,100,100,0,0,0,0,0,100,100,0.0252929990,43.6327081775,33.3333333333,8.0001272458,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
244,100,0,3,100,100,0,0,0,0,0,100,100,0.0252929990,43.6074151786,33.3333333333,8.0001272458,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
245,100,0,3,100,100,0,0,0,0,0,100,100,0.0252929990,43.5821221796,33.3333333333,8.0001272458,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
246,100,0,4,100,100,0,0,1,103,588,100,100,0.0333082497,43.5488139298,25.0000000000,8.0001314130,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
247,100,0,4,100,100,0,0,0,0,0,100,100,0.0255455085,43.5232684213,25.0000000000,8.0001314130,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
248,100,0,4,100,100,0,0,0,0,0,100,100,0.0255455085,43.4977229128,25.0000000000,8.0001314130,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
249,100,0,4,100,100,0,0,0,0,0,100,100,0.0255455085,43.4721774043,25.0000000000,8.0001314130,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
250,100,0,4,100,100,0,0,0,0,0,100,100,0.0255455085,43.4466318958,25.0000000000,8.0001314130,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
251,100,0,6,100,100,0,0,1,106,782,100,100,0.0327963892,43.4138355067,16.6666666667,8.0000626983,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
252,100,0,6,100,100,0,0,0,0,0,100,100,0.0231915872,43.3906439195,16.6666666667,8.0000626983,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
253,100,0,6,100,100,0,0,0,0,0,100,100,0.0231915872,43.3674523323,16.6666666667,8.0000626983,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
254,100,0,6,100,100,0,0,0,0,0,100,100,0.0231915872,43.3442607451,16.6666666667,8.0000626983,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
255,100,0,6,100,100,0,0,0,0,0,100,100,0.0231915872,43.3210691578,16.6666666667,8.0000626983,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
256,100,0,3,100,100,0,0,1,103,491,100,100,0.0299767539,43.2910924039,33.3333333333,8.0000945030,1.0000000000,0.8824000000,226.6545784225,0,0,0,0,0
257,100,0,3,100,100,0,0,0,0,0,100,100,0.0235118392,43.2675805647,33.3333333333,8.0000945030,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
258,100,0,3,100,100,0,0,0,0,0,100,100,0.0235118392,43.2440687256,33.3333333333,8.0000945030,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
259,100,0,3,100,100,0,0,0,0,0,100,100,0.0235118392,43.2205568864,33.3333333333,8.0000945030,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
260,100,0,3,100,100,0,0,0,0,0,100,100,0.0235118392,43.1970450473,33.3333333333,8.0000945030,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
261,100,0,5,100,100,0,0,1,105,685,100,100,0.0339787090,43.1630663383,20.0000000000,8.0001176109,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
262,100,0,5,100,100,0,0,0,0,0,100,100,0.0251981578,43.1378681805,20.0000000000,8.0001176109,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
263,100,0,5,100,100,0,0,0,0,0,100,100,0.0251981578,43.1126700227,20.0000000000,8.0001176109,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
264,100,0,5,100,100,0,0,0,0,0,100,100,0.0251981578,43.0874718648,20.0000000000,8.0001176109,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
265,100,0,5,100,100,0,0,0,0,0,100,100,0.0251981578,43.0622737070,20.0000000000,8.0001176109,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
266,100,0,6,100,100,0,0,1,106,782,100,100,0.0339437449,43.0283299622,16.6666666667,8.0000837312,1.0000000000,0.8848000000,226.0397830018,0,0,0,0,0
267,100,0,6,100,100,0,0,0,0,0,100,100,0.0242495436,43.0040804186,16.6666666667,8.0000837312,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
268,100,0,6,100,100,0,0,0,0,0,100,100,0.0242495436,42.9798308750,16.6666666667,8.0000837312,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
269,100,0,6,100,100,0,0,0,0,0,100,100,0.0242495436,42.9555813314,16.6666666667,8.0000837312,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
270,100,0,6,100,100,0,0,0,0,0,100,100,0.0242495436,42.9313317878,16.6666666667,8.0000837312,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
271,100,0,5,100,100,0,0,1,105,685,100,100,0.0319608916,42.8993708962,20.0000000000,8.0000796266,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
272,100,0,5,100,100,0,0,0,0,0,100,100,0.0233695389,42.8760013573,20.0000000000,8.0000796266,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
273,100,0,5,100,100,0,0,0,0,0,100,100,0.0233695389,42.8526318185,20.0000000000,8.0000796266,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
274,100,0,5,100,100,0,0,0,0,0,100,100,0.0233695389,42.8292622796,20.0000000000,8.0000796266,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
275,100,0,5,100,100,0,0,0,0,0,100,100,0.0233695389,42.8058927407,20.0000000000,8.0000796266,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
276,100,0,2,100,100,0,0,1,102,394,100,100,0.0315298854,42.7743628553,50.0000000000,8.0001421064,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
277,100,0,2,100,100,0,0,0,0,0,100,100,0.0258864501,42.7484764051,50.0000000000,8.0001421064,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
278,100,0,2,100,100,0,0,0,0,0,100,100,0.0258864501,42.7225899550,50.0000000000,8.0001421064,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
279,100,0,2,100,100,0,0,0,0,0,100,100,0.0258864501,42.6967035048,50.0000000000,8.0001421064,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
280,100,0,2,100,100,0,0,0,0,0,100,100,0.0258864501,42.6708170547,50.0000000000,8.0001421064,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
281,100,0,1,100,100,0,0,1,101,297,100,100,0.0359700252,42.6348470295,100.0000000000,8.0002063489,1.0000000000,0.8808000000,227.0663033606,0,0,0,0,0
282,100,0,1,100,100,0,0,0,0,0,100,100,0.0308593885,42.6039876409,100.0000000000,8.0002063489,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
283,100,0,1,100,100,0,0,0,0,0,100,100,0.0308593885,42.5731282524,100.0000000000,8.0002063489,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
284,100,0,1,100,100,0,0,0,0,0,100,100,0.0308593885,42.5422688639,100.0000000000,8.0002063489,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
285,100,0,1,100,100,0,0,0,0,0,100,100,0.0308593885,42.5114094754,100.0000000000,8.0002063489,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
286,100,0,4,100,100,0,0,1,104,588,100,100,0.0317985876,42.4796108878,25.0000000000,8.0000973770,1.0000000000,0.8832000000,226.4492753623,0,0,0,0,0
287,100,0,4,100,100,0,0,0,0,0,100,100,0.0242396016,42.4553712862,25.0000000000,8.0000973770,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
288,100,0,4,100,100,0,0,0,0,0,100,100,0.0242396016,42.4311316846,25.0000000000,8.0000973770,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
289,100,0,4,100,100,0,0,0,0,0,100,100,0.0242396016,42.4068920831,25.0000000000,8.0000973770,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
290,100,0,4,100,100,0,0,0,0,0,100,100,0.0242396016,42.3826524815,25.0000000000,8.0000973770,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
291,100,0,2,100,100,0,0,1,102,394,100,100,0.0301190915,42.3525333900,50.0000000000,8.0001258433,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
292,100,0,2,100,100,0,0,0,0,0,100,100,0.0246313393,42.3279020507,50.0000000000,8.0001258433,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
293,100,0,2,100,100,0,0,0,0,0,100,100,0.0246313393,42.3032707114,50.0000000000,8.0001258433,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
294,100,0,2,100,100,0,0,0,0,0,100,100,0.0246313393,42.2786393720,50.0000000000,8.0001258433,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
295,100,0,2,100,100,0,0,0,0,0,100,100,0.0246313393,42.2540080327,50.0000000000,8.0001258433,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
296,100,0,2,100,100,0,0,1,102,394,100,100,0.0295949828,42.2244130499,50.0000000000,8.0001191037,1.0000000000,0.8816000000,226.8602540835,0,0,0,0,0
297,100,0,2,100,100,0,0,0,0,0,100,100,0.0241150683,42.2002979816,50.0000000000,8.0001191037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
298,100,0,2,100,100,0,0,0,0,0,100,100,0.0241150683,42.1761829133,50.0000000000,8.0001191037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
299,100,0,2,100,100,0,0,0,0,0,100,100,0.0241150683,42.1520678451,50.0000000000,8.0001191037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
300,100,0,2,100,100,0,0,0,0,0,100,100,0.0241150683,42.1279527768,50.0000000000,8.0001191037,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
301,100,0,5,100,100,0,0,1,105,685,100,100,0.0319392480,42.0960135287,20.0000000000,8.0000780667,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
302,100,0,5,100,100,0,0,0,0,0,100,100,0.0233824919,42.0726310368,20.0000000000,8.0000780667,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
303,100,0,5,100,100,0,0,0,0,0,100,100,0.0233824919,42.0492485449,20.0000000000,8.0000780667,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
304,100,0,5,100,100,0,0,0,0,0,100,100,0.0233824919,42.0258660529,20.0000000000,8.0000780667,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
305,100,0,5,100,100,0,0,0,0,0,100,100,0.0233824919,42.0024835610,20.0000000000,8.0000780667,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
306,100,0,5,100,100,0,0,1,105,685,100,100,0.0321906770,41.9702928840,20.0000000000,8.0000889353,1.0000000000,0.8840000000,226.2443438914,0,0,0,0,0
307,100,0,5,100,100,0,0,0,0,0,100,100,0.0235981651,41.9466947188,20.0000000000,8.0000889353,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
308,100,0,5,100,100,0,0,0,0,0,100,100,0.0235981651,41.9230965537,20.0000000000,8.0000889353,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
309,100,0,5,100,100,0,0,0,0,0,100,100,0.0235981651,41.8994983886,20.0000000000,8.0000889353,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
310,100,0,5,100,100,0,0,0,0,0,100,100,0.0235981651,41.8759002235,20.0000000000,8.0000889353,1.0000000000,0.8000000000,250.0000000000,0,0,0,0,0
