Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
36,100,0,4,100,100,0,0,2,104,588,100,100,0.1857652705,41.7162821211,25.0000000000,16.4959253634,1.0000000000,0.9680640000,217.3410022478
37,100,0,4,100,100,0,0,2,104,588,100,100,0.1942187044,41.5220634166,25.0000000000,16.4960195584,1.0000000000,0.9680640000,217.3410022478
38,100,0,5,100,100,0,0,2,105,685,100,100,0.2247006602,41.2973627565,20.0000000000,16.4117629679,1.0000000000,0.9692800000,217.0683393859
39,100,0,7,100,100,0,0,2,107,879,100,100,0.3060321047,40.9913306517,14.2857142857,16.2434694679,1.0000000000,0.9717120000,216.5250609234
40,100,0,2,100,100,0,0,2,102,394,100,100,0.1127960111,40.8785346406,50.0000000000,16.6643434038,1.0000000000,0.9656320000,217.8883881230
41,100,0,10,100,100,0,0,3,110,1170,100,100,0.4270370726,40.4514975679,10.0000000000,15.9909820279,1.0000000000,0.9753600000,215.7152230971
42,100,0,5,100,100,0,0,3,105,685,100,100,0.2283313206,40.2231662473,20.0000000000,16.4117794265,1.0000000000,0.9692800000,217.0683393859
43,100,0,2,100,100,0,0,3,102,394,100,100,0.1100019593,40.1131642881,50.0000000000,16.6642664726,1.0000000000,0.9656320000,217.8883881230
44,100,0,2,100,100,0,0,3,102,394,100,100,0.1119291584,40.0012351296,50.0000000000,16.6642892746,1.0000000000,0.9656320000,217.8883881230
45,100,0,4,100,100,0,0,3,104,588,100,100,0.1911531456,39.8100819841,25.0000000000,16.4959843765,1.0000000000,0.9680640000,217.3410022478
46,100,0,3,100,100,0,0,3,103,491,100,100,0.1521948307,39.6578871534,33.3333333333,16.5801644088,1.0000000000,0.9668480000,217.6143509631
47,100,0,9,100,100,0,0,3,109,1073,100,100,0.3886284032,39.2692587502,11.1111111111,16.0751235662,1.0000000000,0.9741440000,215.9844951054
48,100,0,5,100,100,0,0,3,104,685,100,100,0.2368613926,39.0323973576,20.0000000000,16.4119170035,1.0000000000,0.9680640000,217.3410022478
49,100,0,6,100,100,0,0,3,106,782,100,100,0.2646507470,38.7677466106,16.6666666667,16.3276100167,1.0000000000,0.9704960000,216.7963597995
50,100,0,5,100,100,0,0,3,105,685,100,100,0.2286733455,38.5390732651,20.0000000000,16.4118317071,1.0000000000,0.9692800000,217.0683393859
51,100,0,10,100,100,0,0,3,110,1170,100,100,0.4217990346,38.1172742306,10.0000000000,15.9909700117,1.0000000000,0.9753600000,215.7152230971
52,100,0,3,100,100,0,0,3,103,491,100,100,0.1479937984,37.9692804322,33.3333333333,16.5801353816,1.0000000000,0.9668480000,217.6143509631
53,100,0,1,100,100,0,0,3,101,297,100,100,0.0728013217,37.8964791105,100.0000000000,16.7484513514,1.0000000000,0.9644160000,218.1631163315
54,100,0,1,100,100,0,0,3,101,297,100,100,0.0818420730,37.8146370374,100.0000000000,16.7484680372,1.0000000000,0.9644160000,218.1631163315
55,100,0,4,100,100,0,0,3,104,588,100,100,0.1858297097,37.6288073278,25.0000000000,16.4959651698,1.0000000000,0.9680640000,217.3410022478
56,100,0,4,100,100,0,0,3,104,588,100,100,0.1874737845,37.4413335433,25.0000000000,16.4959667343,1.0000000000,0.9680640000,217.3410022478
57,100,0,6,100,100,0,0,3,106,782,100,100,0.2649713874,37.1763621559,16.6666666667,16.3276499925,1.0000000000,0.9704960000,216.7963597995
