Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions
744,100,0,1,100,100,0,0,0,0,0,100,100,0.0284222441,32.5200421330,100.0000000000,15.9203342846,1.0000000000,0.8000000000,250.0000000000,0,0
745,100,0,1,100,100,0,0,0,0,0,100,100,0.0284222441,32.4916198889,100.0000000000,15.9203342846,1.0000000000,0.8000000000,250.0000000000,0,0
746,100,0,1,100,100,0,0,0,0,0,100,100,0.0284222441,32.4631976448,100.0000000000,15.9203342846,1.0000000000,0.8000000000,250.0000000000,0,0
747,100,0,1,100,100,0,0,0,0,0,100,100,0.0284222441,32.4347754006,100.0000000000,15.9203342846,1.0000000000,0.8000000000,250.0000000000,0,0
748,100,0,1,100,100,0,0,0,0,0,100,100,0.0284222441,32.4063531565,100.0000000000,15.9203342846,1.0000000000,0.8000000000,250.0000000000,0,0
749,100,0,1,100,100,0,0,0,0,0,100,100,0.0284222441,32.3779309124,100.0000000000,15.9203342846,1.0000000000,0.8000000000,250.0000000000,0,0
750,100,0,1,100,100,0,0,0,0,0,100,100,0.0284222441,32.3495086683,100.0000000000,15.9203342846,1.0000000000,0.8000000000,250.0000000000,0,0
751,100,0,9,100,100,0,0,1,109,1073,100,100,0.0343404861,32.3151681822,11.1111111111,15.2801815379,1.0000000000,0.8872000000,225.4283137962,0,0
752,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.2937015681,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
753,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.2722349541,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
754,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.2507683401,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
755,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.2293017260,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
756,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.2078351120,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
757,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.1863684979,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
758,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.1649018839,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
759,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.1434352699,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
760,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.1219686558,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
761,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.1005020418,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
762,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.0790354277,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
763,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.0575688137,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
764,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.0361021997,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
765,100,0,9,100,100,0,0,0,0,0,100,100,0.0214666140,32.0146355856,11.1111111111,15.2801815379,1.0000000000,0.8000000000,250.0000000000,0,0
766,100,0,2,100,100,0,0,1,102,394,100,100,0.0293272378,31.9853083478,50.0000000000,15.8401887412,1.0000000000,0.8816000000,226.8602540835,0,0
767,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.9614597760,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
768,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.9376112042,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
769,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.9137626323,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
770,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.8899140605,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
771,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.8660654886,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
772,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.8422169168,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
773,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.8183683449,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
774,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.7945197731,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
775,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.7706712013,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
776,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.7468226294,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
777,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.7229740576,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
778,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.6991254857,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
779,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.6752769139,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
780,100,0,2,100,100,0,0,0,0,0,100,100,0.0238485718,31.6514283420,50.0000000000,15.8401887412,1.0000000000,0.8000000000,250.0000000000,0,0
781,100,0,4,100,100,0,0,1,104,588,100,100,0.0301211823,31.6213071598,25.0000000000,15.6801888350,1.0000000000,0.8832000000,226.4492753623,0,0
782,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.5987197484,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
783,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.5761323371,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
784,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.5535449258,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
785,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.5309575145,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
786,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.5083701031,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
787,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.4857826918,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
788,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.4631952805,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
789,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.4406078692,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
790,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.4180204578,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
791,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.3954330465,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
792,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.3728456352,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
793,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.3502582239,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
794,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.3276708125,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
795,100,0,4,100,100,0,0,0,0,0,100,100,0.0225874113,31.3050834012,25.0000000000,15.6801888350,1.0000000000,0.8000000000,250.0000000000,0,0
796,100,0,3,100,100,0,0,1,103,491,100,100,0.0298965871,31.2751868141,33.3333333333,15.7601826471,1.0000000000,0.8824000000,226.6545784225,0,0
797,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.2518203639,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
798,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.2284539136,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
799,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.2050874634,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
800,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.1817210132,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
801,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.1583545629,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
802,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.1349881127,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
803,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.1116216625,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
804,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.0882552123,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
805,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.0648887620,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
806,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.0415223118,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
807,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,31.0181558616,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
808,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,30.9947894114,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
809,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,30.9714229611,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
810,100,0,3,100,100,0,0,0,0,0,100,100,0.0233664502,30.9480565109,33.3333333333,15.7601826471,1.0000000000,0.8000000000,250.0000000000,0,0
811,100,0,6,100,100,0,0,1,106,782,100,100,0.0309405295,30.9171159814,16.6666666667,15.5201743144,1.0000000000,0.8848000000,226.0397830018,0,0
812,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.8957672841,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
813,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.8744185868,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
814,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.8530698895,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
815,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.8317211922,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
816,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.8103724949,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
817,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.7890237976,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
818,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.7676751003,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
819,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.7463264030,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
820,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.7249777057,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
821,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.7036290084,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
822,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.6822803111,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
823,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.6609316138,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
824,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.6395829164,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
825,100,0,6,100,100,0,0,0,0,0,100,100,0.0213486973,30.6182342191,16.6666666667,15.5201743144,1.0000000000,0.8000000000,250.0000000000,0,0
826,100,0,3,100,100,0,0,1,103,491,100,100,0.0306488175,30.5875854016,33.3333333333,15.7602086151,1.0000000000,0.8824000000,226.6545784225,0,0
827,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.5635337867,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
828,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.5394821718,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
829,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.5154305569,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
830,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.4913789421,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
831,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.4673273272,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
832,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.4432757123,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
833,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.4192240974,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
834,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.3951724825,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
835,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.3711208676,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
836,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.3470692527,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
837,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.3230176379,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
838,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.2989660230,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
839,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.2749144081,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
840,100,0,3,100,100,0,0,0,0,0,100,100,0.0240516149,30.2508627932,33.3333333333,15.7602086151,1.0000000000,0.8000000000,250.0000000000,0,0
841,100,0,6,100,100,0,0,1,106,782,100,100,0.0312011807,30.2196616125,16.6666666667,15.5201935300,1.0000000000,0.8848000000,226.0397830018,0,0
842,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,30.1980762544,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
843,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,30.1764908964,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
844,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,30.1549055384,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
845,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,30.1333201804,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
846,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,30.1117348223,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
847,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,30.0901494643,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
848,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,30.0685641063,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
849,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,30.0469787482,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
850,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,30.0253933902,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
851,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,30.0038080322,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
852,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,29.9822226741,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
853,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,29.9606373161,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
854,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,29.9390519581,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
855,100,0,6,100,100,0,0,0,0,0,100,100,0.0215853580,29.9174666000,16.6666666667,15.5201935300,1.0000000000,0.8000000000,250.0000000000,0,0
856,100,0,4,100,100,0,0,1,104,588,100,100,0.0296885331,29.8877780669,25.0000000000,15.6801827079,1.0000000000,0.8832000000,226.4492753623,0,0
857,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.8655856960,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
858,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.8433933251,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
859,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.8212009542,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
860,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.7990085833,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
861,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.7768162124,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
862,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.7546238415,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
863,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.7324314706,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
864,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.7102390997,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
865,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.6880467288,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
866,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.6658543579,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
867,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.6436619870,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
868,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.6214696161,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
869,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.5992772452,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
870,100,0,4,100,100,0,0,0,0,0,100,100,0.0221923709,29.5770848743,25.0000000000,15.6801827079,1.0000000000,0.8000000000,250.0000000000,0,0
871,100,0,5,100,100,0,0,1,105,685,100,100,0.0306990830,29.5463857913,20.0000000000,15.6001985774,1.0000000000,0.8840000000,226.2443438914,0,0
872,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.5242719219,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
873,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.5021580525,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
874,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.4800441831,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
875,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.4579303137,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
876,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.4358164443,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
877,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.4137025749,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
878,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.3915887055,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
879,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.3694748361,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
880,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.3473609667,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
881,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.3252470973,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
882,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.3031332279,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
883,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.2810193585,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
884,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.2589054891,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
885,100,0,5,100,100,0,0,0,0,0,100,100,0.0221138694,29.2367916197,20.0000000000,15.6001985774,1.0000000000,0.8000000000,250.0000000000,0,0
886,100,0,2,100,100,0,0,1,102,394,100,100,0.0316749264,29.2051166934,50.0000000000,15.8403078804,1.0000000000,0.8816000000,226.8602540835,0,0
887,100,0,2,100,100,0,0,0,0,0,100,100,0.0259662230,29.1791504704,50.0000000000,15.8403078804,1.0000000000,0.8000000000,250.0000000000,0,0
888,100,0,2,100,100,0,0,0,0,0,100,100,0.0259662230,29.1531842474,50.0000000000,15.8403078804,1.0000000000,0.8000000000,250.0000000000,0,0
889,100,0,2,100,100,0,0,0,0,0,100,100,0.0259662230,29.1272180244,50.0000000000,15.8403078804,1.0000000000,0.8000000000,250.0000000000,0,0
890,100,0,2,100,100,0,0,0,0,0,100,100,0.0259662230,29.1012518014,50.0000000000,15.8403078804,1.0000000000,0.8000000000,250.0000000000,0,0
891,100,0,2,100,100,0,0,0,0,0,100,100,0.0259662230,29.0752855784,50.0000000000,15.8403078804,1.0000000000,0.8000000000,250.0000000000,0,0
892,100,0,2,100,100,0,0,0,0,0,100,100,0.0259662230,29.0493193554,50.0000000000,15.8403078804,1.0000000000,0.8000000000,250.0000000000,0,0
893,100,0,2,100,100,0,0,0,0,0,100,100,0.0259662230,29.0233531324,50.0000000000,15.8403078804,1.0000000000,0.8000000000,250.0000000000,0,0
894,100,0,2,100,100,0,0,0,0,0,100,100,0.0259662230,28.9973869094,50.0000000000,15.8403078804,1.0000000000,0.8000000000,250.0000000000,0,0
